player_name,date,xG,xA,expected_goal_involvements
Harry Kane,2017-05-21,1.2774300575256348,0.5583249926567078,1.8357550501823425
Harry Kane,2017-05-18,1.7342400550842285,0.16600200533866882,1.9002420604228973
Harry Kane,2017-05-14,1.0856499671936035,0.09989749640226364,1.1855474635958672
Harry Kane,2017-05-05,0.11386899650096893,0.0,0.11386899650096893
Harry Kane,2017-04-30,1.5254199504852295,0.0,1.5254199504852295
Harry Kane,2017-04-26,0.20661500096321106,0.019564500078558922,0.22617950104176998
Harry Kane,2017-04-15,1.0969200134277344,0.4477840065956116,1.544704020023346
Harry Kane,2017-04-08,0.11797399818897247,0.2956480085849762,0.41362200677394867
Harry Kane,2017-03-05,0.6678979992866516,0.09160059690475464,0.7594985961914062
Harry Kane,2017-02-26,0.32850998640060425,0.7361840009689331,1.0646939873695374
Harry Kane,2017-02-11,0.0,0.0,0.0
Harry Kane,2017-02-04,1.1125199794769287,0.13401499390602112,1.2465349733829498
Harry Kane,2017-01-31,0.03770500048995018,0.0,0.03770500048995018
Harry Kane,2017-01-21,0.0,0.36927899718284607,0.36927899718284607
Harry Kane,2017-01-14,2.237139940261841,0.11580300331115723,2.352942943572998
Harry Kane,2017-01-05,0.0,0.0,0.0
Harry Kane,2017-01-01,1.0397700071334839,0.6073819994926453,1.6471520066261292
Harry Kane,2016-12-28,0.827111005783081,0.0,0.827111005783081
Harry Kane,2016-12-18,0.3707740008831024,0.12758299708366394,0.49835699796676636
Harry Kane,2016-12-15,0.07743170112371445,0.23135900497436523,0.3087907060980797
Harry Kane,2016-12-11,0.023755699396133423,0.022524600848555565,0.04628030024468899
Harry Kane,2016-12-03,1.2447700500488281,0.38124701380729675,1.6260170638561249
Harry Kane,2016-11-26,0.03640729933977127,0.07764939963817596,0.11405669897794724
Harry Kane,2016-11-19,1.2933100461959839,0.0,1.2933100461959839
Harry Kane,2016-11-06,0.9403370022773743,0.0,0.9403370022773743
Harry Kane,2016-09-18,1.079990029335022,0.2985740005970001,1.378564029932022
Harry Kane,2016-09-10,1.0872600078582764,0.0,1.0872600078582764
Harry Kane,2016-08-27,0.0,0.0,0.0
Harry Kane,2016-08-20,0.2572749853134155,0.7144920229911804,0.971767008304596
Harry Kane,2016-08-13,0.0,0.05897999927401543,0.05897999927401543
Romelu Lukaku,2017-05-21,1.2234200239181519,0.16517700254917145,1.3885970264673233
Romelu Lukaku,2017-05-12,0.07745569944381714,0.0,0.07745569944381714
Romelu Lukaku,2017-05-06,0.0835196003317833,0.0,0.0835196003317833
Romelu Lukaku,2017-04-30,0.38089001178741455,0.053424399346113205,0.43431441113352776
Romelu Lukaku,2017-04-22,0.009633749723434448,0.0,0.009633749723434448
Romelu Lukaku,2017-04-15,0.4720270037651062,0.08153790235519409,0.5535649061203003
Romelu Lukaku,2017-04-09,0.8264260292053223,0.0,0.8264260292053223
Romelu Lukaku,2017-04-04,0.313291996717453,0.0,0.313291996717453
Romelu Lukaku,2017-04-01,0.0,0.039417900145053864,0.039417900145053864
Romelu Lukaku,2017-03-18,1.1555700302124023,0.36727699637413025,1.5228470265865326
Romelu Lukaku,2017-03-11,0.7897700071334839,0.5368419885635376,1.3266119956970215
Romelu Lukaku,2017-03-05,0.2779940068721771,0.0,0.2779940068721771
Romelu Lukaku,2017-02-25,0.42611899971961975,0.30301401019096375,0.7291330099105835
Romelu Lukaku,2017-02-11,0.264818012714386,0.0,0.264818012714386
Romelu Lukaku,2017-02-04,1.5983200073242188,0.19619500637054443,1.7945150136947632
Romelu Lukaku,2017-02-01,0.01836260035634041,0.03606479987502098,0.05442740023136139
Romelu Lukaku,2017-01-21,0.16743400692939758,0.08300229907035828,0.25043630599975586
Romelu Lukaku,2017-01-15,0.26369398832321167,0.0,0.26369398832321167
Romelu Lukaku,2017-01-02,0.4882259964942932,0.7442209720611572,1.2324469685554504
Romelu Lukaku,2016-12-31,0.28290799260139465,0.09894180297851562,0.3818497955799103
Romelu Lukaku,2016-12-26,0.3471130132675171,0.6657149791717529,1.01282799243927
Romelu Lukaku,2016-12-20,0.0270261000841856,0.0,0.0270261000841856
Romelu Lukaku,2016-12-13,0.10225699841976166,0.03116470016539097,0.13342169858515263
Romelu Lukaku,2016-12-10,0.8838379979133606,0.0,0.8838379979133606
Romelu Lukaku,2016-12-04,0.0,0.032574400305747986,0.032574400305747986
Romelu Lukaku,2016-11-27,0.05963759869337082,0.06172199919819832,0.12135959789156914
Romelu Lukaku,2016-11-19,0.672810971736908,0.3260059952735901,0.998816967010498
Romelu Lukaku,2016-11-05,0.0,0.0,0.0
Romelu Lukaku,2016-10-30,0.7501170039176941,0.7284160256385803,1.4785330295562744
Romelu Lukaku,2016-10-22,0.04642089828848839,0.1159759983420372,0.1623968966305256
Romelu Lukaku,2016-10-15,0.1291780024766922,0.0,0.1291780024766922
Romelu Lukaku,2016-09-30,0.14381399750709534,0.13275499641895294,0.2765689939260483
Romelu Lukaku,2016-09-24,0.46309199929237366,0.07441979646682739,0.537511795759201
Romelu Lukaku,2016-09-17,0.5779629945755005,0.22087199985980988,0.7988349944353104
Romelu Lukaku,2016-09-12,2.2343099117279053,0.10844399780035019,2.3427539095282555
Romelu Lukaku,2016-08-27,0.639814019203186,0.13074900209903717,0.7705630213022232
Romelu Lukaku,2016-08-20,0.468192994594574,0.10688599944114685,0.5750789940357208
Alexis Sánchez,2017-05-21,0.7475100159645081,0.31678101420402527,1.0642910301685333
Alexis Sánchez,2017-05-16,1.8958100080490112,0.0,1.8958100080490112
